,url,name,price,color,description,composition,sku
80,tienda4baby-girl-0-36/gift-card/giftcig-nfbf-050.html,gift card,€50.00,,"UE: within 5 working days from receiving the order.
Extra UE: within 8 working days from receiving the order.
Click here for details on shipping times.
If you are not satisfied with your purchase we provide a free pick up for return: you have 14 days from the order reception date to return purchased products.",,Code GIFTCIG_NFBF_050
81,tienda4baby-girl-0-36/gift-card/giftcig-nfbf-100.html,gift card,€100.00,,"UE: within 5 working days from receiving the order.
Extra UE: within 8 working days from receiving the order.
Click here for details on shipping times.

                                If you are not satisfied with your purchase we provide a free pick up for return: you have 14 days from the order reception date to return purchased products.",,Code                        GIFTCIG_NFBF_100
82,tienda4baby-girl-0-36/gift-card/giftcig-nfbf-150.html,gift card,€50.00,,"The Gift Card Il Gufo is an exclusive digital card that allows the recipient absolute freedom of choice on the product to be purchased and is valid for one year. The amount of the Gift Card covers the entire order and can also be used for multiple orders, until the credit is exhausted. Remember that you can use it on ilgufo.com only. You can buy the Gift Card without specifying the recipient: in this case the email with the details of the card and the printable pdf will arrive at the email address entered on the order completion page. Alternatively, by entering the name and email address of the person to whom you wish to give the card, all the information will arrive directly by email to the recipient of the gift, who will only have to confirm the receipt of the Gift Card. In this case you can choose the date of sending the communication containing the details of the Gift Card.",,Code                        GIFTCIG_NFBF_150
83,tienda4baby-girl-0-36/gift-card/giftcig-nfbf-200.html,gift card,€50.00,,"UE: within 5 working days from receiving the order.
Extra UE: within 8 working days from receiving the order.
Click here for details on shipping times.

                                If you are not satisfied with your purchase we provide a free pick up for return: you have 14 days from the order reception date to return purchased products.",,Code                        GIFTCIG_NFBF_200
84,tienda4baby-girl-0-36/gift-card/giftcig-nfbf-250.html,gift card,€250.00,,"UE: within 5 working days from receiving the order.
Extra UE: within 8 working days from receiving the order.
Click here for details on shipping times.

                                If you are not satisfied with your purchase we provide a free pick up for return: you have 14 days from the order reception date to return purchased products.",,Code                        GIFTCIG_NFBF_250
85,tienda4baby-girl-0-36/gift-card/giftcig-nfbf-300.html,gift card,€50.00,,"The Gift Card Il Gufo is an exclusive digital card that allows the recipient absolute freedom of choice on the product to be purchased and is valid for one year. The amount of the Gift Card covers the entire order and can also be used for multiple orders, until the credit is exhausted. Remember that you can use it on ilgufo.com only. You can buy the Gift Card without specifying the recipient: in this case the email with the details of the card and the printable pdf will arrive at the email address entered on the order completion page. Alternatively, by entering the name and email address of the person to whom you wish to give the card, all the information will arrive directly by email to the recipient of the gift, who will only have to confirm the receipt of the Gift Card. In this case you can choose the date of sending the communication containing the details of the Gift Card.",,Code                        GIFTCIG_NFBF_300
86,tienda4baby-girl-0-36/gift-card/giftcig-nfbf-350.html,gift card,€50.00,,"The Gift Card Il Gufo is an exclusive digital card that allows the recipient absolute freedom of choice on the product to be purchased and is valid for one year. The amount of the Gift Card covers the entire order and can also be used for multiple orders, until the credit is exhausted. Remember that you can use it on ilgufo.com only. You can buy the Gift Card without specifying the recipient: in this case the email with the details of the card and the printable pdf will arrive at the email address entered on the order completion page. Alternatively, by entering the name and email address of the person to whom you wish to give the card, all the information will arrive directly by email to the recipient of the gift, who will only have to confirm the receipt of the Gift Card. In this case you can choose the date of sending the communication containing the details of the Gift Card.",,Code                        GIFTCIG_NFBF_350
87,tienda4baby-girl-0-36/gift-card/giftcig-nfbf-400.html,gift card,€50.00,,"The Gift Card Il Gufo is an exclusive digital card that allows the recipient absolute freedom of choice on the product to be purchased and is valid for one year. The amount of the Gift Card covers the entire order and can also be used for multiple orders, until the credit is exhausted. Remember that you can use it on ilgufo.com only. You can buy the Gift Card without specifying the recipient: in this case the email with the details of the card and the printable pdf will arrive at the email address entered on the order completion page. Alternatively, by entering the name and email address of the person to whom you wish to give the card, all the information will arrive directly by email to the recipient of the gift, who will only have to confirm the receipt of the Gift Card. In this case you can choose the date of sending the communication containing the details of the Gift Card.",,Code                        GIFTCIG_NFBF_400
88,tienda4baby-girl-0-36/babygrows-and-two-piece-sets/white-long-onesie-with-chenille-application.html,white long onesie with chenille application,€97.00,white/pearl grey,"soft cotton jersey footed pyjamas with chenille application of a panda, round collar, back and bottom lacing with press studs.",100% COTTON fabric -  15% POLYAMIDE / NYLON details - 85% COTTON details,Code                        P21TP304M0014_0103
89,tienda4baby-girl-0-36/babygrows-and-two-piece-sets/vichy-two-piece-suit.html,Vichy two-piece suit,€115.00,pearl pink,"100% damier linen two-piece suit, consisting of a white and pink checked linen top, with ruffles on the sleeves, combined with solid white linen shorts, with ruffles on the edges and elastic waistband. Back closure with buttons.",100% LINEN fabric - 100% COTTON lining,Code                        P21DP354L3016_310
90,tienda4baby-girl-0-36/babygrows-and-two-piece-sets/white-romper-with-seal-application.html,white romper with seal application,€84.00,white/pink,"Soft pink cotton jersey short onesie, round collar, practical snap button opening on the front and bottom. Application of a seal and contrasting embroidery.",100% COTTON fabric,Code                        P21TO218M0014_0130
91,tienda4baby-girl-0-36/babygrows-and-two-piece-sets/two-piece-suit-with-floral-pattern.html,two-piece suit with floral pattern,€94.00,blue,"two-piece suit consisting of cotton jersey t-shirt with application on the crewneck of flowers and contrasting polka dots fantasy and solid colour, made of jersey fabric and white and blue tulle",100% COTTON t-shirt fabric -,Code                        P21DP353C4070_495
92,tienda4baby-girl-0-36/babygrows-and-two-piece-sets/two-piece-suit-with-heritage-teddy-bear.html,two-piece suit with heritage teddy bear,€99.00,white/rope,"White cotton jersey two-piece suit Long sleeve shirt, tone-on-tone round collar, application with teddy bear, iconic symbol for Il Gufo. Convenient snap button opening on the back. Trousers with foot and practical elastic waist",100% COTTON fabric,Code                        P21DP291M0014_0113
93,tienda4baby-girl-0-36/babygrows-and-two-piece-sets/two-piece-suit-with-turtle-print.html,two-piece suit with turtle print,€94.00,white/aquamarine,"white and aqua green cotton jersey two-piece suit, t-shirt with cap sleeves and turtle water print with applications. Aqua green shorts with small ruffles on the edges and elastic waistband.",100% COTTON t-shirt fabric -,Code                        P21DP358M0014_0153
94,tienda4baby-girl-0-36/babygrows-and-two-piece-sets/il-gufo-exclusive-patterned-two-piece-suit.html,Il Gufo exclusive patterned two-piece suit,€102.00,red clay / pearl pink,"100% cotton fabric two-piece outfit with exclusive Il Gufo pattern, consisting of patterned top with cap sleeves and contrasting pink bow applied on the front. Solid colour pink cotton shorts with practical elastic waistband.",3% ELASTAM / SPANDEX fabric  -  100% COTTON fabric -,Code                        P21DP294C4065_3431
95,tienda4baby-girl-0-36/babygrows-and-two-piece-sets/embossed-cotton-and-seersucker-romper.html,embossed cotton and seersucker romper,€89.00,denim blue,short baby girl jumpsuit made of embossed cotton at the top and seersucker at the bottom. Mini flounce at the waist and cap sleeves.,100% COTTON bottom - 2% ELASTAM/SPANDEX top - 98% COTTON top,Code                        P21PQ028C1057_482
